Fecha,Mercado,Producto,Precio
2004-12-30,B.Blanca,Girasol,173.11
2005-01-03,B.Blanca,Girasol,170.15
2005-01-04,B.Blanca,Girasol,168.8
2005-01-05,B.Blanca,Girasol,164.98
2005-01-07,B.Blanca,Girasol,163.3
2005-01-10,B.Blanca,Girasol,163.41
2005-01-11,B.Blanca,Girasol,163.8
2005-01-12,B.Blanca,Girasol,164.69
2005-01-13,B.Blanca,Girasol,165.25
2005-01-14,B.Blanca,Girasol,165.08
2005-01-17,B.Blanca,Girasol,163.82
2005-01-18,B.Blanca,Girasol,163.43
2005-01-19,B.Blanca,Girasol,163.1
2005-01-20,B.Blanca,Girasol,162.99
2005-01-21,B.Blanca,Girasol,163.1
2005-01-24,B.Blanca,Girasol,163.65
2005-01-25,B.Blanca,Girasol,165.98
2005-01-26,B.Blanca,Girasol,164.27
2005-01-27,B.Blanca,Girasol,164.05
2005-01-28,B.Blanca,Girasol,163.99
2005-01-31,B.Blanca,Girasol,162.45
2005-02-01,B.Blanca,Girasol,162.39
2005-02-02,B.Blanca,Girasol,162.39
2005-02-04,B.Blanca,Girasol,162.67
2005-02-07,B.Blanca,Girasol,162.73
2005-02-08,B.Blanca,Girasol,163.01
2005-02-09,B.Blanca,Girasol,163.29
2005-02-10,B.Blanca,Girasol,163.01
2005-02-11,B.Blanca,Girasol,163.17
2005-02-14,B.Blanca,Girasol,163.17
2005-02-15,B.Blanca,Girasol,163.57
2005-02-16,B.Blanca,Girasol,163.1
2005-02-17,B.Blanca,Girasol,162.48
2005-02-18,B.Blanca,Girasol,161.81
2005-02-21,B.Blanca,Girasol,162.03
2005-02-22,B.Blanca,Girasol,163.19
2005-02-23,B.Blanca,Girasol,165.25
2005-02-24,B.Blanca,Girasol,165.19
2005-02-25,B.Blanca,Girasol,165.08
2005-02-28,B.Blanca,Girasol,166.78
2005-03-01,B.Blanca,Girasol,166.21
2005-03-02,B.Blanca,Girasol,165.71
2005-03-03,B.Blanca,Girasol,165.99
2005-03-04,B.Blanca,Girasol,166.84
2005-03-07,B.Blanca,Girasol,167.24
2005-03-08,B.Blanca,Girasol,167.18
2005-03-09,B.Blanca,Girasol,167.12
2005-03-10,B.Blanca,Girasol,169.45
2005-03-11,B.Blanca,Girasol,169.69
2005-03-14,B.Blanca,Girasol,171.23
2005-03-15,B.Blanca,Girasol,173.0
2005-03-16,B.Blanca,Girasol,174.66
2005-03-17,B.Blanca,Girasol,176.49
2005-03-18,B.Blanca,Girasol,176.55
2005-03-21,B.Blanca,Girasol,176.55
2005-03-22,B.Blanca,Girasol,171.76
2005-03-23,B.Blanca,Girasol,168.15
2005-03-28,B.Blanca,Girasol,165.98
2005-03-29,B.Blanca,Girasol,166.04
2005-03-30,B.Blanca,Girasol,166.1
2005-03-31,B.Blanca,Girasol,169.69
2005-04-01,B.Blanca,Girasol,167.87
2005-04-04,B.Blanca,Girasol,167.87
2005-04-05,B.Blanca,Girasol,169.58
2005-04-06,B.Blanca,Girasol,169.58
2005-04-07,B.Blanca,Girasol,171.16
2005-04-08,B.Blanca,Girasol,167.47
2005-04-11,B.Blanca,Girasol,167.82
2005-04-12,B.Blanca,Girasol,167.82
2005-04-13,B.Blanca,Girasol,168.46
2005-04-14,B.Blanca,Girasol,167.82
2005-04-15,B.Blanca,Girasol,167.24
2005-04-18,B.Blanca,Girasol,167.13
2005-04-19,B.Blanca,Girasol,167.13
2005-04-20,B.Blanca,Girasol,167.24
2005-04-21,B.Blanca,Girasol,167.07
2005-04-22,B.Blanca,Girasol,167.24
2005-04-25,B.Blanca,Girasol,167.18
2005-04-26,B.Blanca,Girasol,167.41
2005-04-27,B.Blanca,Girasol,167.24
2005-04-28,B.Blanca,Girasol,164.15
2005-04-29,B.Blanca,Girasol,164.95
2005-05-02,B.Blanca,Girasol,168.97
2005-05-03,B.Blanca,Girasol,169.14
2005-05-04,B.Blanca,Girasol,169.2
2005-05-05,B.Blanca,Girasol,167.41
2005-05-06,B.Blanca,Girasol,169.02
2005-05-09,B.Blanca,Girasol,169.26
2005-05-10,B.Blanca,Girasol,169.37
2005-05-11,B.Blanca,Girasol,169.2
2005-05-12,B.Blanca,Girasol,169.32
2005-05-13,B.Blanca,Girasol,171.04
2005-05-16,B.Blanca,Girasol,171.64
2005-05-17,B.Blanca,Girasol,171.64
2005-05-18,B.Blanca,Girasol,171.52
2005-05-19,B.Blanca,Girasol,171.58
2005-05-20,B.Blanca,Girasol,171.46
2005-05-23,B.Blanca,Girasol,171.52
2005-05-24,B.Blanca,Girasol,171.52
2005-05-26,B.Blanca,Girasol,175.04
2005-05-27,B.Blanca,Girasol,175.04
2005-05-30,B.Blanca,Girasol,175.1
2005-05-31,B.Blanca,Girasol,175.16
2005-06-01,B.Blanca,Girasol,174.98
2005-06-02,B.Blanca,Girasol,175.04
2005-06-03,B.Blanca,Girasol,174.5
2005-06-06,B.Blanca,Girasol,174.44
2005-06-07,B.Blanca,Girasol,174.5
2005-06-08,B.Blanca,Girasol,174.38
2005-06-09,B.Blanca,Girasol,174.44
2005-06-10,B.Blanca,Girasol,174.62
2005-06-13,B.Blanca,Girasol,175.35
2005-06-14,B.Blanca,Girasol,175.77
2005-06-15,B.Blanca,Girasol,175.71
2005-06-16,B.Blanca,Girasol,175.71
2005-06-17,B.Blanca,Girasol,175.84
2005-06-21,B.Blanca,Girasol,176.02
2005-06-22,B.Blanca,Girasol,176.2
2005-06-23,B.Blanca,Girasol,179.32
2005-06-24,B.Blanca,Girasol,178.82
2005-06-27,B.Blanca,Girasol,178.26
2005-06-28,B.Blanca,Girasol,176.23
2005-06-29,B.Blanca,Girasol,176.17
2005-06-30,B.Blanca,Girasol,176.65
2005-07-01,B.Blanca,Girasol,176.72
2005-07-04,B.Blanca,Girasol,176.78
2005-07-05,B.Blanca,Girasol,176.72
2005-07-06,B.Blanca,Girasol,180.49
2005-07-07,B.Blanca,Girasol,180.68
2005-07-08,B.Blanca,Girasol,182.99
2005-07-11,B.Blanca,Girasol,184.8
2005-07-12,B.Blanca,Girasol,184.48
2005-07-13,B.Blanca,Girasol,184.73
2005-07-14,B.Blanca,Girasol,185.06
2005-07-15,B.Blanca,Girasol,185.12
2005-07-18,B.Blanca,Girasol,185.06
2005-07-19,B.Blanca,Girasol,185.19
2005-07-20,B.Blanca,Girasol,185.19
2005-07-21,B.Blanca,Girasol,181.75
2005-07-22,B.Blanca,Girasol,181.63
2005-07-25,B.Blanca,Girasol,183.44
2005-07-26,B.Blanca,Girasol,183.44
2005-07-27,B.Blanca,Girasol,184.99
2005-07-28,B.Blanca,Girasol,185.12
2005-07-29,B.Blanca,Girasol,185.25
2005-08-01,B.Blanca,Girasol,185.31
2005-08-02,B.Blanca,Girasol,185.38
2005-08-03,B.Blanca,Girasol,185.31
2005-08-04,B.Blanca,Girasol,188.61
2005-08-05,B.Blanca,Girasol,184.99
2005-08-08,B.Blanca,Girasol,184.73
2005-08-09,B.Blanca,Girasol,184.48
2005-08-10,B.Blanca,Girasol,184.35
2005-08-11,B.Blanca,Girasol,184.22
2005-08-12,B.Blanca,Girasol,180.37
2005-08-16,B.Blanca,Girasol,180.37
2005-08-17,B.Blanca,Girasol,183.2
2005-08-18,B.Blanca,Girasol,182.95
2005-08-19,B.Blanca,Girasol,182.32
2005-08-22,B.Blanca,Girasol,184.04
2005-08-23,B.Blanca,Girasol,183.98
2005-08-24,B.Blanca,Girasol,184.04
2005-08-25,B.Blanca,Girasol,184.04
2005-08-26,B.Blanca,Girasol,180.47
2005-08-29,B.Blanca,Girasol,180.23
2005-08-30,B.Blanca,Girasol,180.29
2005-08-31,B.Blanca,Girasol,178.63
2005-09-01,B.Blanca,Girasol,178.69
2005-09-02,B.Blanca,Girasol,178.69
2005-09-05,B.Blanca,Girasol,178.88
2005-09-06,B.Blanca,Girasol,178.88
2005-09-07,B.Blanca,Girasol,180.72
2005-09-08,B.Blanca,Girasol,180.79
2005-09-09,B.Blanca,Girasol,180.35
2005-09-12,B.Blanca,Girasol,176.55
2005-09-13,B.Blanca,Girasol,174.72
2005-09-14,B.Blanca,Girasol,174.72
2005-09-15,B.Blanca,Girasol,173.3
2005-09-16,B.Blanca,Girasol,173.48
2005-09-19,B.Blanca,Girasol,173.48
2005-09-20,B.Blanca,Girasol,173.3
2005-09-21,B.Blanca,Girasol,173.3
2005-09-22,B.Blanca,Girasol,173.42
2005-09-23,B.Blanca,Girasol,173.54
2005-09-26,B.Blanca,Girasol,173.54
2005-09-27,B.Blanca,Girasol,173.54
2005-09-28,B.Blanca,Girasol,173.24
2005-09-29,B.Blanca,Girasol,173.24
2005-09-30,B.Blanca,Girasol,173.54
2005-10-03,B.Blanca,Girasol,173.6
2005-10-04,B.Blanca,Girasol,173.3
2005-10-05,B.Blanca,Girasol,172.77
2005-10-07,B.Blanca,Girasol,171.94
2005-10-11,B.Blanca,Girasol,169.26
2005-10-12,B.Blanca,Girasol,166.95
2005-10-13,B.Blanca,Girasol,165.88
2005-10-14,B.Blanca,Girasol,166.61
2005-10-17,B.Blanca,Girasol,166.72
2005-10-18,B.Blanca,Girasol,166.72
2005-10-19,B.Blanca,Girasol,166.5
2005-10-20,B.Blanca,Girasol,164.32
2005-10-21,B.Blanca,Girasol,164.32
2005-10-24,B.Blanca,Girasol,164.54
2005-10-25,B.Blanca,Girasol,163.99
2005-10-26,B.Blanca,Girasol,163.39
2005-10-27,B.Blanca,Girasol,160.7
2005-10-28,B.Blanca,Girasol,160.86
2005-10-31,B.Blanca,Girasol,161.56
2005-11-01,B.Blanca,Girasol,160.43
2005-11-02,B.Blanca,Girasol,159.08
2005-11-03,B.Blanca,Girasol,159.29
2005-11-04,B.Blanca,Girasol,159.29
2005-11-07,B.Blanca,Girasol,158.09
2005-11-08,B.Blanca,Girasol,156.94
2005-11-09,B.Blanca,Girasol,154.93
2005-11-10,B.Blanca,Girasol,154.88
2005-11-11,B.Blanca,Girasol,153.35
2005-11-14,B.Blanca,Girasol,153.46
2005-11-15,B.Blanca,Girasol,154.13
2005-11-16,B.Blanca,Girasol,154.24
2005-11-17,B.Blanca,Girasol,154.6
2005-11-18,B.Blanca,Girasol,154.6
2005-11-21,B.Blanca,Girasol,154.81
2005-11-22,B.Blanca,Girasol,154.5
2005-11-23,B.Blanca,Girasol,154.24
2005-11-24,B.Blanca,Girasol,152.23
2005-11-25,B.Blanca,Girasol,151.46
2005-11-28,B.Blanca,Girasol,150.5
2005-11-29,B.Blanca,Girasol,151.21
2005-11-30,B.Blanca,Girasol,151.72
2005-12-01,B.Blanca,Girasol,151.11
2005-12-02,B.Blanca,Girasol,150.96
2005-12-05,B.Blanca,Girasol,149.75
2005-12-06,B.Blanca,Girasol,150.15
2005-12-07,B.Blanca,Girasol,150.4
2005-12-09,B.Blanca,Girasol,149.55
2005-12-12,B.Blanca,Girasol,149.3
2005-12-13,B.Blanca,Girasol,153.13
2005-12-14,B.Blanca,Girasol,153.44
2005-12-15,B.Blanca,Girasol,152.57
2005-12-16,B.Blanca,Girasol,151.57
2005-12-19,B.Blanca,Girasol,152.07
2005-12-20,B.Blanca,Girasol,153.26
2005-12-21,B.Blanca,Girasol,153.31
2005-12-22,B.Blanca,Girasol,153.82
2005-12-23,B.Blanca,Girasol,153.82
2005-12-26,B.Blanca,Girasol,155.73
2005-12-27,B.Blanca,Girasol,154.86
2005-12-28,B.Blanca,Girasol,154.61
2005-12-29,B.Blanca,Girasol,155.12
2006-01-02,B.Blanca,Girasol,155.12
2006-01-03,B.Blanca,Girasol,154.71
2006-01-04,B.Blanca,Girasol,154.66
2006-01-05,B.Blanca,Girasol,154.1
2006-01-06,B.Blanca,Girasol,155.23
2006-01-09,B.Blanca,Girasol,156.66
2006-01-10,B.Blanca,Girasol,155.38
2006-01-11,B.Blanca,Girasol,155.69
2006-01-12,B.Blanca,Girasol,156.3
2006-01-13,B.Blanca,Girasol,156.51
2006-01-16,B.Blanca,Girasol,156.51
2006-01-17,B.Blanca,Girasol,155.94
2006-01-18,B.Blanca,Girasol,154.15
2006-01-19,B.Blanca,Girasol,152.66
2006-01-20,B.Blanca,Girasol,151.42
2006-01-23,B.Blanca,Girasol,149.77
2006-01-24,B.Blanca,Girasol,149.82
2006-01-25,B.Blanca,Girasol,149.18
2006-01-26,B.Blanca,Girasol,148.84
2006-01-27,B.Blanca,Girasol,148.84
2006-01-30,B.Blanca,Girasol,150.28
2006-01-31,B.Blanca,Girasol,150.03
2006-02-01,B.Blanca,Girasol,149.93
2006-02-02,B.Blanca,Girasol,149.89
2006-02-03,B.Blanca,Girasol,149.98
2006-02-06,B.Blanca,Girasol,149.89
2006-02-07,B.Blanca,Girasol,149.64
2006-02-08,B.Blanca,Girasol,149.74
2006-02-09,B.Blanca,Girasol,151.66
2006-02-10,B.Blanca,Girasol,151.61
2006-02-13,B.Blanca,Girasol,151.52
2006-02-14,B.Blanca,Girasol,151.42
2006-02-15,B.Blanca,Girasol,151.42
2006-02-16,B.Blanca,Girasol,151.61
2006-02-17,B.Blanca,Girasol,154.82
2006-02-20,B.Blanca,Girasol,154.92
2006-02-21,B.Blanca,Girasol,154.72
2006-02-22,B.Blanca,Girasol,151.32
2006-02-23,B.Blanca,Girasol,151.27
2006-02-24,B.Blanca,Girasol,151.22
2006-02-27,B.Blanca,Girasol,151.22
2006-02-28,B.Blanca,Girasol,151.27
2006-03-01,B.Blanca,Girasol,151.56
2006-03-02,B.Blanca,Girasol,151.61
2006-03-03,B.Blanca,Girasol,151.32
2006-03-06,B.Blanca,Girasol,151.12
2006-03-07,B.Blanca,Girasol,150.97
2006-03-08,B.Blanca,Girasol,150.83
2006-03-09,B.Blanca,Girasol,150.83
2006-03-10,B.Blanca,Girasol,150.88
2006-03-13,B.Blanca,Girasol,150.97
2006-03-14,B.Blanca,Girasol,151.17
2006-03-15,B.Blanca,Girasol,151.37
2006-03-16,B.Blanca,Girasol,151.32
2006-03-17,B.Blanca,Girasol,151.32
2006-03-20,B.Blanca,Girasol,151.27
2006-03-21,B.Blanca,Girasol,151.27
2006-03-22,B.Blanca,Girasol,151.22
2006-03-23,B.Blanca,Girasol,151.02
2006-03-27,B.Blanca,Girasol,150.83
2006-03-28,B.Blanca,Girasol,151.85
2006-03-29,B.Blanca,Girasol,151.95
2006-03-30,B.Blanca,Girasol,153.52
2006-03-31,B.Blanca,Girasol,156.39
2006-04-03,B.Blanca,Girasol,156.24
2006-04-04,B.Blanca,Girasol,156.34
2006-04-05,B.Blanca,Girasol,156.49
2006-04-06,B.Blanca,Girasol,158.82
2006-04-07,B.Blanca,Girasol,162.28
2006-04-10,B.Blanca,Girasol,162.28
2006-04-11,B.Blanca,Girasol,162.5
2006-04-12,B.Blanca,Girasol,164.07
2006-04-17,B.Blanca,Girasol,167.43
2006-04-18,B.Blanca,Girasol,169.38
2006-04-19,B.Blanca,Girasol,171.12
2006-04-20,B.Blanca,Girasol,176.53
2006-04-21,B.Blanca,Girasol,176.53
2006-04-24,B.Blanca,Girasol,177.22
2006-04-25,B.Blanca,Girasol,175.93
2006-04-26,B.Blanca,Girasol,171.11
2006-04-27,B.Blanca,Girasol,169.19
2006-04-28,B.Blanca,Girasol,168.96
2006-05-02,B.Blanca,Girasol,169.13
2006-05-03,B.Blanca,Girasol,169.3
2006-05-04,B.Blanca,Girasol,169.35
2006-05-05,B.Blanca,Girasol,169.35
2006-05-08,B.Blanca,Girasol,169.41
2006-05-09,B.Blanca,Girasol,167.71
2006-05-10,B.Blanca,Girasol,167.76
2006-05-11,B.Blanca,Girasol,169.74
2006-05-12,B.Blanca,Girasol,169.63
2006-05-15,B.Blanca,Girasol,169.35
2006-05-16,B.Blanca,Girasol,169.3
2006-05-17,B.Blanca,Girasol,172.24
2006-05-18,B.Blanca,Girasol,171.91
2006-05-19,B.Blanca,Girasol,173.43
2006-05-22,B.Blanca,Girasol,172.53
2006-05-23,B.Blanca,Girasol,172.53
2006-05-24,B.Blanca,Girasol,171.97
2006-05-26,B.Blanca,Girasol,172.13
2006-05-29,B.Blanca,Girasol,173.87
2006-05-30,B.Blanca,Girasol,173.25
2006-05-31,B.Blanca,Girasol,173.42
2006-06-01,B.Blanca,Girasol,173.7
2006-06-02,B.Blanca,Girasol,173.76
2006-06-05,B.Blanca,Girasol,173.7
2006-06-06,B.Blanca,Girasol,173.53
2006-06-07,B.Blanca,Girasol,173.59
2006-06-08,B.Blanca,Girasol,173.53
2006-06-09,B.Blanca,Girasol,173.59
2006-06-12,B.Blanca,Girasol,173.64
2006-06-13,B.Blanca,Girasol,173.53
2006-06-14,B.Blanca,Girasol,173.76
2006-06-15,B.Blanca,Girasol,173.7
2006-06-16,B.Blanca,Girasol,173.76
2006-06-20,B.Blanca,Girasol,172.19
2006-06-21,B.Blanca,Girasol,170.73
2006-06-22,B.Blanca,Girasol,167.32
2006-06-23,B.Blanca,Girasol,163.91
2006-06-26,B.Blanca,Girasol,163.64
2006-06-27,B.Blanca,Girasol,163.43
2006-06-28,B.Blanca,Girasol,163.54
2006-06-29,B.Blanca,Girasol,163.54
2006-06-30,B.Blanca,Girasol,162.02
2006-07-03,B.Blanca,Girasol,162.07
2006-07-04,B.Blanca,Girasol,162.07
2006-07-05,B.Blanca,Girasol,161.97
2006-07-06,B.Blanca,Girasol,162.02
2006-07-07,B.Blanca,Girasol,162.02
2006-07-10,B.Blanca,Girasol,162.02
2006-07-11,B.Blanca,Girasol,162.13
2006-07-12,B.Blanca,Girasol,163.8
2006-07-13,B.Blanca,Girasol,163.75
2006-07-14,B.Blanca,Girasol,163.8
2006-07-17,B.Blanca,Girasol,167.1
2006-07-18,B.Blanca,Girasol,167.1
2006-07-19,B.Blanca,Girasol,167.26
2006-07-20,B.Blanca,Girasol,167.1
2006-07-21,B.Blanca,Girasol,167.1
2006-07-24,B.Blanca,Girasol,167.21
2006-07-25,B.Blanca,Girasol,167.32
2006-07-26,B.Blanca,Girasol,167.53
2006-07-27,B.Blanca,Girasol,167.37
2006-07-28,B.Blanca,Girasol,167.37
2006-07-31,B.Blanca,Girasol,167.64
2006-08-01,B.Blanca,Girasol,167.7
2006-08-02,B.Blanca,Girasol,167.7
2006-08-03,B.Blanca,Girasol,169.38
2006-08-04,B.Blanca,Girasol,169.44
2006-08-07,B.Blanca,Girasol,169.27
2006-08-08,B.Blanca,Girasol,169.27
2006-08-09,B.Blanca,Girasol,169.44
2006-08-10,B.Blanca,Girasol,171.07
2006-08-11,B.Blanca,Girasol,172.58
2006-08-14,B.Blanca,Girasol,172.36
2006-08-15,B.Blanca,Girasol,172.08
2006-08-16,B.Blanca,Girasol,172.41
2006-08-17,B.Blanca,Girasol,172.08
2006-08-18,B.Blanca,Girasol,171.97
2006-08-22,B.Blanca,Girasol,173.42
2006-08-23,B.Blanca,Girasol,173.36
2006-08-24,B.Blanca,Girasol,173.31
2006-08-25,B.Blanca,Girasol,173.03
2006-08-28,B.Blanca,Girasol,172.75
2006-08-29,B.Blanca,Girasol,172.86
2006-08-30,B.Blanca,Girasol,174.36
2006-08-31,B.Blanca,Girasol,174.36
2006-09-01,B.Blanca,Girasol,176.03
2006-09-02,B.Blanca,Girasol,179.26
2006-09-04,B.Blanca,Girasol,176.15
2006-09-05,B.Blanca,Girasol,175.92
2006-09-06,B.Blanca,Girasol,175.64
2006-09-07,B.Blanca,Girasol,175.86
2006-09-08,B.Blanca,Girasol,175.75
2006-09-11,B.Blanca,Girasol,177.25
2006-09-12,B.Blanca,Girasol,177.02
2006-09-13,B.Blanca,Girasol,178.86
2006-09-14,B.Blanca,Girasol,180.65
2006-09-15,B.Blanca,Girasol,180.76
2006-09-18,B.Blanca,Girasol,180.76
2006-09-19,B.Blanca,Girasol,180.82
2006-09-20,B.Blanca,Girasol,180.76
2006-09-21,B.Blanca,Girasol,180.7
2006-09-22,B.Blanca,Girasol,180.7
2006-09-25,B.Blanca,Girasol,177.42
2006-09-26,B.Blanca,Girasol,177.3
2006-09-27,B.Blanca,Girasol,177.3
2006-09-28,B.Blanca,Girasol,177.19
2006-09-29,B.Blanca,Girasol,178.8
2006-10-02,B.Blanca,Girasol,178.86
2006-10-03,B.Blanca,Girasol,178.8
2006-10-04,B.Blanca,Girasol,178.74
2006-10-05,B.Blanca,Girasol,178.74
2006-10-06,B.Blanca,Girasol,178.69
2006-10-09,B.Blanca,Girasol,178.69
2006-10-10,B.Blanca,Girasol,178.63
2006-10-11,B.Blanca,Girasol,178.63
2006-10-12,B.Blanca,Girasol,178.8
2006-10-13,B.Blanca,Girasol,178.86
2006-10-17,B.Blanca,Girasol,179.03
2006-10-18,B.Blanca,Girasol,179.55
2006-10-19,B.Blanca,Girasol,181.29
2006-10-20,B.Blanca,Girasol,181.23
2006-10-23,B.Blanca,Girasol,181.23
2006-10-24,B.Blanca,Girasol,181.23
2006-10-25,B.Blanca,Girasol,181.05
2006-10-26,B.Blanca,Girasol,184.53
2006-10-27,B.Blanca,Girasol,184.23
2006-10-30,B.Blanca,Girasol,185.84
2006-10-31,B.Blanca,Girasol,186.14
2006-11-01,B.Blanca,Girasol,186.26
2006-11-02,B.Blanca,Girasol,186.51
2006-11-03,B.Blanca,Girasol,189.75
2006-11-06,B.Blanca,Girasol,189.75
2006-11-07,B.Blanca,Girasol,190.12
2006-11-08,B.Blanca,Girasol,190.62
2006-11-09,B.Blanca,Girasol,190.68
2006-11-10,B.Blanca,Girasol,190.49
2006-11-13,B.Blanca,Girasol,190.18
2006-11-14,B.Blanca,Girasol,190.43
2006-11-15,B.Blanca,Girasol,192.31
2006-11-16,B.Blanca,Girasol,192.25
2006-11-17,B.Blanca,Girasol,191.93
2006-11-21,B.Blanca,Girasol,194.81
2006-11-22,B.Blanca,Girasol,196.88
2006-11-23,B.Blanca,Girasol,197.0
2006-11-24,B.Blanca,Girasol,196.75
2006-11-27,B.Blanca,Girasol,196.56
2006-11-28,B.Blanca,Girasol,196.56
2006-11-29,B.Blanca,Girasol,196.81
2006-11-30,B.Blanca,Girasol,198.83
2006-12-12,B.Blanca,Girasol,199.74
2006-12-13,B.Blanca,Girasol,199.61
2006-12-14,B.Blanca,Girasol,199.48
2006-12-15,B.Blanca,Girasol,199.54
2006-12-26,B.Blanca,Girasol,185.67
2006-12-27,B.Blanca,Girasol,185.31
2006-12-28,B.Blanca,Girasol,185.55
2007-01-02,B.Blanca,Girasol,186.4
2007-01-05,B.Blanca,Girasol,185.19
2007-01-08,B.Blanca,Girasol,184.94
2007-01-09,B.Blanca,Girasol,184.88
2007-01-10,B.Blanca,Girasol,185.0
2007-01-11,B.Blanca,Girasol,181.82
2007-01-19,B.Blanca,Girasol,183.08
2007-01-22,B.Blanca,Girasol,182.49
2007-01-23,B.Blanca,Girasol,182.38
2007-01-25,B.Blanca,Girasol,182.38
2007-02-09,B.Blanca,Girasol,185.13
2007-02-12,B.Blanca,Girasol,185.24
2007-02-13,B.Blanca,Girasol,188.59
2007-02-14,B.Blanca,Girasol,188.83
2007-02-15,B.Blanca,Girasol,188.71
2007-02-16,B.Blanca,Girasol,190.02
2007-02-19,B.Blanca,Girasol,191.75
2007-02-20,B.Blanca,Girasol,191.69
2007-02-21,B.Blanca,Girasol,191.56
2007-02-22,B.Blanca,Girasol,191.69
2007-02-23,B.Blanca,Girasol,191.69
2007-02-26,B.Blanca,Girasol,191.75
2007-02-27,B.Blanca,Girasol,191.87
2007-02-28,B.Blanca,Girasol,191.94
2007-03-01,B.Blanca,Girasol,192.12
2007-03-02,B.Blanca,Girasol,193.55
2007-03-07,B.Blanca,Girasol,193.3
2007-03-08,B.Blanca,Girasol,193.24
2007-03-09,B.Blanca,Girasol,194.78
2007-03-12,B.Blanca,Girasol,196.58
2007-03-13,B.Blanca,Girasol,198.32
2007-03-14,B.Blanca,Girasol,198.52
2007-03-15,B.Blanca,Girasol,198.52
2007-03-16,B.Blanca,Girasol,198.32
2007-03-19,B.Blanca,Girasol,196.77
2007-03-20,B.Blanca,Girasol,196.84
2007-03-21,B.Blanca,Girasol,195.16
2007-03-22,B.Blanca,Girasol,193.61
2007-03-23,B.Blanca,Girasol,191.81
2007-03-26,B.Blanca,Girasol,191.69
2007-03-27,B.Blanca,Girasol,191.89
2007-03-28,B.Blanca,Girasol,191.69
2007-03-29,B.Blanca,Girasol,192.13
2007-03-30,B.Blanca,Girasol,191.94
2007-04-03,B.Blanca,Girasol,195.1
2007-04-04,B.Blanca,Girasol,195.16
2007-04-05,B.Blanca,Girasol,220.97
2007-04-09,B.Blanca,Girasol,195.35
2007-04-10,B.Blanca,Girasol,195.54
2007-04-11,B.Blanca,Girasol,195.73
2007-04-12,B.Blanca,Girasol,197.73
2007-04-13,B.Blanca,Girasol,199.03
2007-04-16,B.Blanca,Girasol,199.22
2007-04-17,B.Blanca,Girasol,197.86
2007-04-18,B.Blanca,Girasol,199.35
2007-04-19,B.Blanca,Girasol,199.16
2007-04-20,B.Blanca,Girasol,199.16
2007-04-23,B.Blanca,Girasol,199.48
2007-04-24,B.Blanca,Girasol,204.35
2007-04-25,B.Blanca,Girasol,205.77
2007-04-26,B.Blanca,Girasol,207.25
2007-04-27,B.Blanca,Girasol,210.36
2007-04-30,B.Blanca,Girasol,215.21
2007-05-02,B.Blanca,Girasol,222.04
2007-05-03,B.Blanca,Girasol,222.11
2007-05-04,B.Blanca,Girasol,225.43
2007-05-07,B.Blanca,Girasol,225.65
2007-05-09,B.Blanca,Girasol,217.6
2007-05-10,B.Blanca,Girasol,219.08
2007-05-11,B.Blanca,Girasol,217.53
2007-05-14,B.Blanca,Girasol,217.67
2007-05-15,B.Blanca,Girasol,221.07
2007-05-16,B.Blanca,Girasol,222.62
2007-05-17,B.Blanca,Girasol,227.64
2007-05-18,B.Blanca,Girasol,227.42
2007-05-21,B.Blanca,Girasol,227.64
2007-05-22,B.Blanca,Girasol,227.42
2007-05-23,B.Blanca,Girasol,227.05
2007-05-24,B.Blanca,Girasol,231.84
2007-05-28,B.Blanca,Girasol,243.27
2007-05-29,B.Blanca,Girasol,246.67
2007-05-30,B.Blanca,Girasol,246.75
2007-05-31,B.Blanca,Girasol,250.24
2007-06-01,B.Blanca,Girasol,250.49
2007-06-05,B.Blanca,Girasol,266.49
2007-06-06,B.Blanca,Girasol,266.58
2007-06-07,B.Blanca,Girasol,266.49
2007-06-08,B.Blanca,Girasol,260.08
2007-06-11,B.Blanca,Girasol,260.16
2007-07-03,B.Blanca,Girasol,279.84
2007-07-04,B.Blanca,Girasol,279.75
2007-07-05,B.Blanca,Girasol,278.76
2007-07-06,B.Blanca,Girasol,278.58
2007-07-10,B.Blanca,Girasol,278.76
2007-07-11,B.Blanca,Girasol,278.94
2007-07-12,B.Blanca,Girasol,279.03
2007-07-13,B.Blanca,Girasol,279.03
2007-07-17,B.Blanca,Girasol,278.94
2007-07-18,B.Blanca,Girasol,286.73
2007-07-19,B.Blanca,Girasol,298.0
2007-07-20,B.Blanca,Girasol,302.88
2007-07-23,B.Blanca,Girasol,302.3
2007-07-24,B.Blanca,Girasol,299.05
2007-07-25,B.Blanca,Girasol,311.32
2007-07-26,B.Blanca,Girasol,316.44
2007-07-30,B.Blanca,Girasol,320.1
2007-07-31,B.Blanca,Girasol,320.41
2007-08-02,B.Blanca,Girasol,337.79
2007-08-06,B.Blanca,Girasol,343.95
2007-08-07,B.Blanca,Girasol,343.84
2007-08-10,B.Blanca,Girasol,343.07
2007-08-17,B.Blanca,Girasol,322.56
2007-08-21,B.Blanca,Girasol,322.15
2007-08-22,B.Blanca,Girasol,321.34
2007-08-23,B.Blanca,Girasol,326.62
2007-08-24,B.Blanca,Girasol,327.44
2007-08-27,B.Blanca,Girasol,327.44
2007-08-28,B.Blanca,Girasol,328.07
2007-08-29,B.Blanca,Girasol,338.07
